"","SLY","SPI","SHA","SPE"
"Solyc01g102330.2.1",127.285714285714,135.428571428571,181,144.428571428572
"Solyc09g091710.1.1",28.1428571428652,27.1428571428675,21.0000000017027,34.7142857143415
"Solyc10g083460.1.1",50.0000000000021,52.1428571428757,18.1428571428572,78.7142857146235
"Solyc09g009630.2.1",5.00000000000002,6.14285714286143,7.28571428571632,5.85714285856551
"Solyc06g064870.2.1",29.4285714285714,29.7142857142874,21.8571428573576,26.4285714285715
"Solyc08g081780.1.1",3.85714285714286,3.14285714285715,2.85714285714286,1.85714285714286
"Solyc12g100170.1.1",0.571428571428577,0.857142857142857,0.714285714285714,1.71428571428571
"Solyc02g084770.2.1",2.57142857142857,3.14285714285714,2.85714285714286,2.57142857142857
"Solyc03g097750.2.1",4,2.42857142859611,5,5.28571428571428
"Solyc08g068380.2.1",2.57142857142857,4.00000000000049,3.14285714285714,6.14285714285714
"Solyc04g071130.1.1",49.2857142857143,35.2857142857147,52.0000000000003,41.0000000000000
"Solyc04g078200.2.1",0.571428572132908,3.42857142857143,1.28571428571432,7.28571428571428
"Solyc04g063290.2.1",697.14285714287,1086.71428571784,1239.2857142875,588.57142857161
"Solyc05g055390.2.1",7.28571428571428,6.42857142857142,10.5714285714286,13.4285714285714
"Solyc11g008700.1.1",42.8571428571430,60,59.7142857142858,44.4285714285715
"Solyc01g097430.2.1",0.571428571428577,0.571428571428692,3,0.285714285714286
"Solyc08g005670.2.1",11.1428571428571,3.4285714286633,2.14285714486648,6.28571428571616
"Solyc02g062700.2.1",39.1428571428573,66.1428571428573,61.4285714285715,25.4285714286055
"Solyc02g089990.1.1",9.57142857142857,9.00000000000025,12.1428571429202,14.8571428571429
"Solyc07g006850.1.1",4.28571428571429,1.28571428571465,0.142857151706659,1.00000000012756
"Solyc10g083270.1.1",13.4285714285715,13.4285714285715,12.7142857142863,18.0000000000031
"Solyc08g015660.2.1",19.0000000000374,15.5714285730834,13.2857142857605,26.8571428571432
"Solyc04g009500.2.1",67.9999999999999,73.0000000000004,61.5714285714285,62.8571428571428
"Solyc11g073020.1.1",31,30.8571428571428,23.1428571428571,81.4285714286166
"Solyc02g076980.2.1",2.14285714285714,1,3.05902320500325e-08,20.8571428571429
"Solyc12g038490.1.1",92.4285714285713,91.4285714285714,81.4285714285714,98.4285714285713
"Solyc12g013580.1.1",161.714285714286,196.000000000000,128,123
"Solyc07g041160.2.1",55.9999999999998,43.1428571428641,52.2857142857142,51.8571428571428
"Solyc07g005640.2.1",23.0000000000096,23.1428571434629,23.1428571428577,24
"Solyc05g012920.1.1",10.1428571428571,11.4285714285714,7.14285714285714,4.85714285714969
"Solyc03g121580.2.1",139.142857142857,183.571428571429,211.000000000001,150.857142857143
"Solyc01g094590.2.1",5.28571428573933,5.71428571435913,4.28571429137685,5.28571428571887
"Solyc09g092040.2.1",226.000000000000,4.14285714285715,1.00000001752148,3.42857142866203
"Solyc04g007130.1.1",10.7142857142868,9.28571428571844,12.7142857142857,9.42857142857157
"Solyc01g106340.2.1",2.71428571428571,3,4,2
"Solyc08g006550.2.1",13.2857142857146,17.1428571428604,28.1428571428573,17.0000000000147
"Solyc03g120070.2.1",11.8571428571429,12.1428571428571,12.1428571428571,9.85714285717138
"Solyc06g066610.2.1",88.8571428571434,109.571428571433,96.1428571428575,88.5714285714288
"Solyc08g078020.1.1",2144.14285716147,1839.57142860412,1635.85714292316,1536.14285997054
"Solyc04g014730.2.1",1.85714285714309,1.57142857142857,3.42857142857143,8.14285714285714
"Solyc01g014850.2.1",58.8571428571433,55.8571428571429,64.2857142857142,45.7142857142857
"Solyc07g064130.1.1",6520.1428571476,5170.85714286224,6549.28571428617,6366.57142868193
"Solyc08g048450.2.1",24.2857142857142,20.5714285714286,23.8571428571428,23.2857142857145
"Solyc07g055650.1.1",4.28571428571429,6.14285714285715,1.2857142858581,0.857142857159266
"Solyc04g076610.1.1",6.1428571434143,8.85714285741434,3.14285714286104,13.0000000000004
"Solyc12g099170.1.1",5.57142857142858,6.57142857142859,8.71428571428812,8.2857142911395
"Solyc09g098560.2.1",13.2857142857143,14.1428571428571,17.7142857142863,16.2857142857143
"Solyc07g007370.2.1",22.0000000000001,19.4285714285715,18.0000000000039,53.7142857142858
"Solyc03g120350.2.1",139.285714285714,165.285714285714,142.142857142857,105
"Solyc01g106910.2.1",7.57142857142858,3.14285714285714,4.71428571428572,9.42857142857143
"Solyc09g074410.2.1",48.4285714285714,56.8571428571432,18.7142857143067,9.14285714297716
"Solyc02g068250.2.1",0.285714285715783,0.142857142857143,0.142857142857143,5.85714285714285
"Solyc10g009640.1.1",36.5714285714285,33.7142857142857,16.4285714285714,32.7142857142872
"Solyc11g067110.1.1",10.2857142857143,11.1428571428571,8.85714285714285,3.85714285714285
"Solyc07g056630.2.1",22.1428571428573,24.1428571448926,18.2857142857147,28.8571428571718
"Solyc03g097420.2.1",1.28571428571429,1.00000000012756,0.571428572132908,1.85714285714309
"Solyc10g047050.1.1",143.714285714286,154.714285714286,144.857142857143,135.857142857143
"Solyc04g079600.2.1",2.57142857142858,3.2857142857143,2.14285714285714,2.71428571428571
"Solyc09g015830.1.1",401.999999999999,304.428571428571,317.857142857142,307.142857142856
"Solyc03g093160.2.1",57.142857142857,49.5714285714284,45.4285714285714,54.2857142857142
"Solyc11g011310.1.1",1.71428571428577,2.28571428572198,0.428571461888098,5.71428571428572
"Solyc08g007800.2.1",4,3.85714285714285,0.42857142857143,12.8571428571428
"Solyc03g113730.2.1",71.2857142857142,62.1428571428571,108.428571428571,265.142857142857
"Solyc10g055780.1.1",4.28571428571429,17.2857142857143,18.2857142857143,0.428571461888098
"Solyc12g021190.1.1",15.0000000000000,17.4285714285714,20.4285714285714,14.2857142857143
"Solyc02g090400.2.1",8.14285714347612,7.42857142857169,6.00000000025214,3.57142857274786
"Solyc12g019290.1.1",84.2857142857148,88.2857142857144,57.857142857143,39.1428571428575
"Solyc11g066900.1.1",40.8571428571428,46.4285714285714,32.2857142857143,25.8571428571978
"Solyc02g071880.2.1",18.4285714285715,12.2857142857144,11.7142857142858,17.2857142857144
"Solyc06g051660.1.1",3.85714285714286,3.14285714285716,2.71428571428572,3.71428571428572
"Solyc12g044740.1.1",149.000000003330,153.000000005407,206.714285720569,187.714285714577
"Solyc06g073680.2.1",14.2857142857143,17.2857142857143,13.8571428571429,12.0000000000001
"Solyc03g114080.1.1",0.142857142857143,0.42857142857143,2,1.71428571428571
"Solyc06g071150.2.1",6.85714285714285,13.7142857142857,8.42857142857143,25.4285714285714
"Solyc09g065180.2.1",1232.85714285715,1205.71428571429,1302.57142857143,602.571428571447
"Solyc06g072380.2.1",75.142857142857,76.7142857142857,78.0000000000006,81.4285714286356
"Solyc07g062850.2.1",15.5714285714286,20,13.5714285888491,20.7142857142859
"Solyc05g005880.2.1",427.714285714287,571.000000000001,525.428571428572,484.285714285715
"Solyc01g104500.2.1",36.5714285714287,30.2857142857145,33.0000000000357,38.2857142857302
"Solyc11g069410.1.1",39.1428571428583,33.7142857142857,38.2857142857143,41.428571428574
"Solyc02g072010.1.1",1.2857142858581,3.57142857142857,4,0.857142865397642
"Solyc12g007160.1.1",7.57142857142890,8.42857142857143,8.714285714286,23.8571428571433
"Solyc10g061830.1.1",13.7142857142860,11.7142857142857,10.0000000000000,10.7142857142857
"Solyc02g087870.2.1",261.999999999999,242.857142857142,286.571428571428,246.428571428571
"Solyc09g091150.2.1",3.14285714285714,2.28571428571429,2.85714285714286,5.71428571428575
"Solyc06g048940.2.1",83.7142857142859,75.4285714285715,33.4285714285716,91.7142857142859
"Solyc11g042470.1.1",6.85714285971008,5.85714285715717,7.42857142858324,8.71428571438147
"Solyc10g081120.1.1",87.5714285714286,92.5714285714285,93.2857142857144,127.857142857143
"Solyc02g069290.2.1",474.142857142858,366.142857142858,314.00000000001,448.57142857143
"Solyc09g072600.1.1",1.85714285714293,1.71428571428611,2.14285714285714,1.42857142869396
"Solyc02g085650.2.1",9.00000000000028,12.5714285714486,12.1428571428591,7.00000000004354
"Solyc03g025170.1.1",148.285714285776,104.714285714288,90.2857142857142,139.285714285724
"Solyc05g054220.2.1",19.2857142857143,17.5714285714293,27.2857142857153,16.4285714288420
"Solyc09g092340.2.1",10.0000000000000,13.8571428571429,16.0000000000004,15.4285714285716
"Solyc04g014670.2.1",66.1428571428569,41.5714285714285,38.1428571428571,40.7142857142856
"Solyc08g068320.2.1",48.7142857142857,66.1428571428571,57.1428571428572,46.8571428571428
"Solyc02g079650.2.1",11.4285714285718,9.28571428575503,11.0000000000125,17.7142857142857
"Solyc05g053970.2.1",2.14285714285714,0.714285714288398,0.857142857142857,2.14285714285714
"Solyc11g005450.1.1",208.571428571429,147.142857142857,188.571428571429,251
"Solyc06g054320.1.1",24.1428571428572,14.1428571428580,10.0000000041278,11.2857142858685
"Solyc09g082630.2.1",164.714285714285,153.571428571428,70.4285714285713,98.5714285863337
"Solyc03g026180.1.1",19.7142857152632,16.2857143041540,16.5714285716641,18.2857142923553
"Solyc08g048390.1.1",24.8571428571435,74.7142857142858,51.7142857142858,62.0000000000001
"Solyc03g083410.2.1",62.5714285714284,60.142857142857,48.2857142857142,63.4285714285713
"Solyc01g110120.2.1",644.000000000001,552.714285714286,571.142857142858,533.714285714286
"Solyc11g067260.1.1",36,34.7142857142858,32.5714285714287,73.4285714285714
"Solyc09g084490.2.1",3.14285714285714,0.428571428666576,0.142857142857143,2
"Solyc01g065740.2.1",1.00000000001737,1.71428571429305,2.42857142857143,1.57142857155887
"Solyc04g014250.2.1",57.7142857142868,62.0000000000003,93.5714285714287,78.1428571428572
"Solyc09g007180.2.1",125.142857142858,121.571428571429,115.142857142858,140.000000000001
"Solyc04g014480.2.1",11.7142857143737,17.4285714285808,7.2857142857271,8.2857142927772
"Solyc06g005360.2.1",172.428571428571,181.285714285714,163.857142857143,245.428571428571
"Solyc01g080350.2.1",8.8571428571698,9.85714285714698,8.85714285734949,9.71428571430665
"Solyc07g054300.2.1",69.2857142857143,95.5714285714285,102.142857142857,63.7142857142857
"Solyc04g054710.2.1",195.857142858775,185.428571430128,140.714285718374,140.285714288280
"Solyc08g082670.2.1",60.8571428573122,14.8571428571492,3.42857142859479,12.0000000000001
"Solyc04g005230.2.1",35.000000019775,69.142857142858,104.571428571507,146.285714288349
"Solyc09g009940.2.1",533.142857142859,590.285714285715,501.428571428572,483.714285714287
"Solyc03g094020.2.1",5.57142857142858,22.8571428572221,5.00000000001601,968.714285714286
"Solyc03g097720.2.1",1.52299797465909e-09,1.00000000000001,1.52299797447128e-09,2.85714285714287
"Solyc01g006340.2.1",13.5714285714286,19.2857142857143,12.2857142857146,15.5714285714288
"Solyc01g094280.2.1",43.1428571428574,78.2857142857145,62.2857142857144,22.8571428571429
"Solyc01g090860.2.1",62.8571428571429,65.4285714285714,66.8571428571429,54.5714285714286
"Solyc03g097640.2.1",4.71428571432083,4.14285714285833,9.28571428572243,4.14285714286113
"Solyc01g099060.1.1",0.857142857159266,4.14285714285714,1.71428571428694,1.85714285714293
"Solyc08g007030.2.1",12.0000000000011,9,13.857142857249,10.5714285714762
"Solyc10g005900.2.1",44.1428571428570,48.2857142857142,57.714285714317,45.9999999999999
"Solyc01g109400.2.1",34.5714285714286,25.4285714285714,8.57142857142858,21.2857142857143
"Solyc09g010640.2.1",89.7142857142856,67.2857142857143,57.2857142857142,102.714285714286
"Solyc08g029120.1.1",38.8571428571429,31.7142857142968,31.5714285714286,43.4285714285722
"Solyc01g106500.2.1",3,0.428571461888097,1.57142857155887,2.85714285720846
"Solyc03g005990.2.1",39.8571428571428,36.4285714285849,33.5714285714848,70.7142857142892
"Solyc03g083330.2.1",44.8571428571429,48.2857142857143,53.5714285714286,53.4285714285714
"Solyc06g068650.2.1",186,141.142857142857,71.8571428571428,75.8571428571473
"Solyc12g021260.1.1",0.714285715918372,1.42857142857156,2.42857142857149,0.857142858798193
"Solyc12g043100.1.1",10.2857142857143,8.00000000006653,6.14285714293415,12.2857142857143
"Solyc12g006710.1.1",10.7142857142857,8.57142857142857,8.57142857143808,12
"Solyc04g050620.2.1",30.0000000000001,16.1428571428572,34.1428571483556,42.0000000000357
"Solyc10g074390.1.1",5.57142857142858,4.28571428571429,33.4285714285716,0.57142864735886
"Solyc01g102840.2.1",12,8.57142857142857,15.2857142857143,22.4285714285714
"Solyc06g065900.2.1",14.1428571539661,13.0000000011139,23.4285714351467,21.571428571458
"Solyc07g043610.2.1",22.5714285714285,0.714285714285772,92.7142857142857,107.571428571429
"Solyc11g020630.1.1",5.42857142857143,2.57142857142857,0.285714285714286,1.12535174719945e-08
"Solyc11g071480.1.1",13.4285714301151,14.1428571428586,4.28571428573839,4.14285714439791
"Solyc07g008050.2.1",18.2857142857143,17.5714285714286,24.5714285714286,17.2857142857162
"Solyc06g035810.1.1",1.57142857148367,2.57142857142857,0.142857151706658,43.5714285714286
"Solyc02g091910.1.1",8.7142857142857,10.7142857142857,3.42857142857143,1.71428571429153
"Solyc01g095650.2.1",2.57142857142857,5.14285714285715,1.85714285714293,5.57142857142857
"Solyc10g080010.1.1",3.42857142857143,5,1.42857144354419,6.85714285714285
"Solyc06g068850.2.1",25.8571428571429,41.8571428571429,36.1428571428572,62.0000000000006
"Solyc06g069360.2.1",22.8571428571428,24.5714285714286,39.2857142857143,25.8571428572099
"Solyc06g076460.2.1",14.5714285714288,16.5714285714289,10.8571428571460,20.4285714288403
"Solyc02g082830.1.1",140.571428571429,146.714285714286,157.714285714286,141.571428571429
"Solyc01g103940.2.1",110.714285714285,131.428571428571,95.5714285714283,72.5714285714284
"Solyc02g082530.1.1",18.5714285714286,15.7142857142857,16.0000000000241,14.5714285714286
"Solyc03g044880.2.1",0.714285715918372,2.14285714285714,1.71428571428577,2
"Solyc10g006150.2.1",3.85714285714286,4,1.28571428708732,3.42857142857143
"Solyc07g064560.2.1",28.7142857142859,38.8571428571518,28.7142857142862,42.8571428571449
"Solyc06g007670.2.1",1064.42857142857,1365.57142857143,1612.57142857143,782.714285714286
"Solyc02g083740.1.1",22.7142857142882,15.7142857143010,21.4285714285774,5.28571428575145
"Solyc01g008130.2.1",3.85714285714285,2.2857142857145,7.57142857142856,4.28571428571428
"Solyc01g101240.2.1",523.714285714287,296.857142857143,299.000000000001,413.285714285790
"Solyc02g071420.2.1",0.857142857159266,0.714285715918372,0.142857151706659,1.42857142861922
"Solyc00g049210.1.1",1.71428571544194,1.14285714380817,0.714285715918372,2.00000000000003
"Solyc02g082800.2.1",266.999999999999,248.142857142857,227.571428571428,251.714285714285
"Solyc01g107420.2.1",1.28571428571429,0.714285714285714,0.571428571428577,1.14285714285714
"Solyc04g081210.2.1",168.714285714286,135.571428571429,157,208.428571428572
"Solyc09g074340.2.1",6.28571428571438,5.28571428571568,9.00000000000205,9.28571428571507
"Solyc09g014300.2.1",124.142857142857,107.285714285714,149.428571428571,206.857142857143
"Solyc08g016160.2.1",2.00000000000000,3.57142857142858,1.52299797447108e-09,1.52299797447492e-09
"Solyc04g082750.2.1",40.857142857143,47.5714285714287,66.428571428574,48.7142857142858
"Solyc12g096150.1.1",320.285714285714,462.428571428571,397.714285714285,142.285714285714
"Solyc11g005900.1.1",36.2857142857142,57.2857142857142,33.4285714285714,29.8571428571428
"Solyc12g010330.1.1",65.5714285714286,67.4285714285714,53.1428571428571,59.4285714285714
"Solyc08g074290.2.1",27.4285714285715,27.1428571428572,17.1428571428572,45.4285714285715
"Solyc03g117100.2.1",6.57142857180254,8.14285714285728,17.8571428571429,7.85714287898698
"Solyc01g007330.2.1",1497.71428571611,873.285714285712,1064.85714285714,1292.14285714285
"Solyc10g083710.1.1",14.1428571441894,13.5714285714286,11.4285714285719,8.42857142857144
"Solyc11g069830.1.1",11.1428571428572,12.2857142857143,9.1428571428577,8.5714285714491
"Solyc12g100160.1.1",631.999999999998,793.999999999998,621.857142857142,876.999999999998
"Solyc07g062730.1.1",61.8571428571428,47.8571428571429,71.1428571428572,113.142857142857
"Solyc05g009990.2.1",26.2857142857143,27.2857142857143,36.4285714285714,72.4285714285714
"Solyc11g006030.1.1",4.57142857142858,3.42857142857145,10.4285714285714,3.00000000000007
"Solyc12g098430.1.1",11.8571428571429,9.57142857142857,9.71428571428572,12.2857142857143
"Solyc05g015320.2.1",10.4285714285714,9.28571428573032,5.00000000030864,7.85714285821029
"Solyc11g012440.1.1",94.5714285714283,78.7142857142866,58.57142857301,105.142857142863
"Solyc04g078900.2.1",40.000000000001,10.7142857147875,25.0000000000527,68.4285714351347
"Solyc12g095810.1.1",4.28571428571428,1.42857142861922,10.1428571428571,11
"Solyc10g054110.1.1",39.2857142857149,34.8571428571429,24.714285714302,51.2857142857657
"Solyc08g006860.2.1",0.571428571428574,0.42857142857143,13.7142857142857,3.05902320501835e-08
"Solyc02g071320.2.1",217.571428571428,210.714285714285,154.571428571428,138.571428571428
"Solyc04g076830.2.1",57,70.1428571428571,78.4285714285715,67.4285714285715
"Solyc10g044470.1.1",294.428571428572,194,209.571428571429,276.714285714286
"Solyc12g009380.1.1",43.2857142857143,56.2857142857147,56.5714285718671,34.8571428571429
"Solyc01g106890.2.1",3.71428571428571,1.71428571428577,1.2857142858581,1.71428571428611
"Solyc11g013880.1.1",30.8571428571430,22.8571428571447,17.1428571428576,44.1428571428572
"Solyc11g007490.1.1",1.57142857142955,1.14285714292792,0.714285715918372,2.14285714285714
"Solyc10g079640.1.1",63.4285714285716,45.4285714285715,36.2857142857311,51.2857142857144
"Solyc04g071750.2.1",57.2857142857144,62.0000000000001,84.857142857143,76.5714285714293
"Solyc11g011630.1.1",21.2857142857143,15,2.85714285714287,11.2857142857143
"Solyc08g076730.2.1",39.7142857143106,12.2857142857228,24.8571428571433,144.142857142882
"Solyc10g005990.2.1",71.8571428571427,60.5714285714284,60.142857142857,58.9999999999999
"Solyc07g054330.2.1",6.5714285714286,6.71428571500805,16.8571428572005,19.1428571429018
"Solyc04g080120.1.1",3.57142857144047,4.14285714285714,5.57142857142857,4.28571428571429
"Solyc03g119970.2.1",122.142857142857,81.2857142857143,103.142857142857,124.857142857143
"Solyc03g059100.1.1",58.1428571428574,69.8571428571429,81.4285714285715,67.5714285714287
"Solyc09g091050.2.1",29.8571428571434,27.8571428571452,28.7142857142858,36.5714285714475
"Solyc05g054320.2.1",69.5714285714298,53.1428571428572,71.7142857142858,188.571428571429
"Solyc01g008810.2.1",40.4285714285714,35.1428571428763,25.7142857142858,30.1428571428572
"Solyc07g005870.2.1",22.7142857142888,57.0000000000002,53.0000000000013,50.857142857143
"Solyc01g008360.2.1",45.7142857143116,54.8571428571429,77.2857142857221,87.57142857143
"Solyc07g052110.2.1",74.7142857142859,98.1428571428573,111.142857142857,54.5714285714286
"Solyc10g050860.1.1",303.857142857153,304.857142857145,318.428571428599,260.57142857143
"Solyc04g072640.2.1",7.28571428571429,4.14285714286118,4.28571428571429,4.71428571428572
"Solyc03g093830.2.1",222.857142857143,274.428571428571,269.714285714286,304
"Solyc05g052750.2.1",6.14285714289162,5.00000000001135,8.57142857143021,6.85714285714596
"Solyc06g060370.2.1",49.7142857142858,52.0000000000002,56.5714285714286,64.7142857142858
"Solyc05g053010.1.1",10.2857142857143,13.5714285716273,11.5714285714426,28.1428571428571
"Solyc03g124010.2.1",79.7142857142858,85,93.2857142857178,34.4285714285714
"Solyc12g019110.1.1",28.5714285714285,47.1428571428571,42.7142857142862,23.1428571428572
"Solyc09g075290.2.1",400.714285714287,520.571428571429,465.285714285715,236.571428571429
"Solyc10g047250.1.1",49.7142857142858,36.1428571428572,0.142857151706658,64.2857142857143
"Solyc10g038000.1.1",25.1428571428572,30.2857142857143,34.8571428571429,27
"Solyc07g065060.1.1",9.28571428571428,2.57142857142857,2.42857142857263,12.5714285714286
"Solyc04g082660.2.1",60.2857142857143,56.5714285714286,59.5714285714286,40.4285714285715
"Solyc01g008900.2.1",17.2857142857151,19.5714285714305,25.5714285714285,20.4285714285714
"Solyc05g046330.2.1",65.142857142857,66.8571428571459,78.5714285714312,51.8571428573729
"Solyc08g069050.2.1",22.2857142857144,20.8571428571429,21.1428571428584,20.4285714285722
"Solyc04g081470.2.1",16.1428571428571,12.5714285714286,9.28571428571428,13.4285714285714
"Solyc01g016450.1.1",0.571428571428576,1.28571428571429,1.42857142857143,0.42857142857143
"Solyc06g083560.2.1",3.00000000000000,2.42857142857143,0.571428571428576,10.1428571428571
"Solyc02g079060.2.1",84.2857142857142,81.857142857143,89.5714285714429,96.5714285714309
"Solyc04g005180.2.1",10.8571428571683,11.0000000000001,11.5714285714289,4.85714285714579
"Solyc07g064310.1.1",43.4285714285714,66.2857142857143,56.4285714285714,33.5714285714285
"Solyc06g074870.1.1",3,1.85714285714286,0.285714285715784,1.42857142857143
"Solyc01g067790.2.1",41.0000000000000,48.7142857142856,65.4285714285713,26.9999999999999
"Solyc12g096580.1.1",55.4285714285714,47.1428571428572,41.5714285714286,45
"Solyc01g067290.2.1",286.142857143032,291.571428571435,266.000000000015,196.571428571519
"Solyc11g017050.1.1",22.1428571428577,26.2857142857149,22.2857142857143,25.2857142877966
"Solyc02g085350.2.1",618.714285714285,526.714285714286,444.714285714286,685.571428571428
"Solyc02g088920.2.1",20.142857142858,17.5714285714286,11.5714285714294,12.5714285714288
"Solyc10g005100.2.1",455.999999999999,223.428571428623,349.142857142866,138.285714299826
"Solyc10g008560.2.1",58.0000000000001,48.5714285714287,40.7142857142858,33.8571428571433
"Solyc03g123990.2.1",28.8571428571429,50.1428571428748,40.8571428571429,18.0000000000001
"Solyc10g080580.1.1",1.57142857194765,2.14285714285714,2.42857142857143,2.28571428573452
"Solyc10g008090.1.1",0.571428572132907,1.2857142858581,6,8.42857142857143
"Solyc01g008830.1.1",17.1428571429762,14.8571428573719,31.1428571428691,48.0000000004026
"Solyc03g114860.2.1",6.28571428582834,12.2857142857147,15.0000000000000,27.7142857142882
"Solyc03g111530.2.1",0.714285714285714,0.714285714285714,1.42857142857143,0.42857142857143
"Solyc05g008640.1.1",1.14285714285714,0.571428571428577,0.857142857142857,2.85714285714286
"Solyc12g009750.1.1",1.12535174717625e-08,0.857142857142855,1.28571428571429,5.42857142857144
"Solyc12g098330.1.1",214.571428571428,323.571428571428,331.285714285714,147.428571428571
"Solyc06g019160.1.1",0.428571428571430,0.571428571428692,0.571428571428692,2.14285714285715
"Solyc08g066880.2.1",1.00000000000004,16.8571428571428,1.00000001752147,5.14285714285714
"Solyc07g048120.2.1",42.5714285714284,47.2857142857142,47.5714285714285,57.5714285714286
"Solyc06g061170.2.1",20.7142857142858,23.4285714285722,12.1428571431181,26.4285714286014
"Solyc04g082880.2.1",50.8571428571428,70.2857142857143,79,82
"Solyc03g019680.2.1",132.714285714286,139.857142857143,179.571428571429,194.000000000000
"Solyc12g099250.1.1",67.8571428571427,49.2857142857142,58.4285714285713,65.4285714285713
"Solyc12g049530.1.1",2.28571428571428,2.00000000011144,3,4.14285714285714
"Solyc04g005260.1.1",0.285714285714286,0.285714285714286,0.714285714285771,3.42857142857143
"Solyc03g113760.2.1",13.8571428571429,20.1428571428571,29.8571428571819,15.7142857143166
"Solyc02g080030.1.1",0.428571428571429,0.285714285714286,1.57142857142857,4
"Solyc09g098160.2.1",8.42857142857143,6.42857142857143,4.57142857142857,15.7142857142857
"Solyc08g066700.2.1",15.4285714285715,26.0000000000067,40.5714285714285,27.7142857142857
"Solyc11g066330.1.1",5.71428571428874,7.14285714644296,13.7142857144066,24.1428571428582
"Solyc01g014480.2.1",37.0000000000000,27,24.5714285714286,32.1428571428572
"Solyc03g007080.2.1",2.00000000000019,3.42857142857374,1.85714285714913,2
"Solyc03g079930.2.1",117.428571428572,183.857142857143,117.571428571429,55.8571428571431
"Solyc10g083160.1.1",15.0000000000000,13.4285714285714,14.1428571428574,20.1428571428572
"Solyc04g050790.2.1",1.71428571428572,1.42857142857143,1.57142857142857,5.14285714285714
"Solyc04g014830.1.1",2.14285714285728,1.00000000470516,13.8571428571429,5.28571428571428
"Solyc01g079470.2.1",108.142857142857,84.4285714285716,83.2857142857151,56.2857142857148
"Solyc02g093040.2.1",4.57142857142857,9.28571428571428,1.42857142857505,1.00000000012757
"Solyc11g044230.1.1",61.5714285714286,62.8571428571431,35.5714285714302,53.7142857142859
"Solyc10g008410.1.1",20.0000000025636,28.2857142857144,7.42857143189779,79.1428571524754
"Solyc01g098620.2.1",19.5714285714286,20,4.14285714286197,9.85714285714285
"Solyc06g082970.2.1",165.714285714287,128.285714285714,109.857142857143,196.571428571429
"Solyc11g012980.1.1",1.14285714292792,0.714285724605972,0.857142858798193,0.714285724605972
"Solyc04g055170.2.1",115.142857142857,100.285714285714,78.7142857142857,87.5714285714285
"Solyc02g093740.2.1",9.00000000120883,8.28571428572697,4.85714287556904,4.57142857508364
"Solyc09g072640.2.1",1.42857142857143,0.571428571428692,2,3.85714285714286
"Solyc01g100520.2.1",551.857142857143,728.285714285714,629.285714285714,822.571428571429
"Solyc04g014270.2.1",64.7142857142858,67.1428571428571,70,71.7142857142857
"Solyc05g013930.1.1",5.85714285933083,8.28571428571534,6.85714285714733,4.42857142863383
"Solyc03g095490.2.1",170.142857143323,136.285714286037,167.428571441904,203.857142857921
"Solyc10g084590.2.1",4.57142857142862,38.1428571428573,143.714285714286,4.14285714285715
"Solyc02g021680.2.1",1.71428571428694,2,2.57142857142857,3.28571428571429
"Solyc02g088800.1.1",71.2857142857143,52.8571428571429,59.5714285714286,60.8571428571429
"Solyc09g082730.2.1",111.285714285714,79.1428571428571,75,130.857142857143
"Solyc06g072460.1.1",5.42857142857143,8.71428571428571,9.28571428571434,7.57142857142857
"Solyc08g006460.2.1",48.4285714285713,46.4285714285715,47.2857142857143,53.1428571428571
"Solyc11g012580.1.1",7.85714285714303,4.57142857169437,2.42857144232965,4.57142857143209
"Solyc09g059580.1.1",1.71428571439868,2.42857142858418,3.71428571428571,4.42857142857143
"Solyc08g061450.1.1",3.42857142857143,1.14285714292792,2.85714285714286,1.28571428708732
"Solyc04g081590.2.1",251.999999999999,273.142857142857,184.857142857142,240.285714285714
"Solyc04g081250.1.1",2.14285714285714,2.14285714285714,0.714285715918372,0.714285715918372
"Solyc01g067280.2.1",10.2857142857462,8.85714286170175,13.0000000001530,18.2857142857143
"Solyc12g042910.1.1",69.2857142857143,91.7142857142857,73.4285714285741,44.4285714285739
"Solyc02g083350.2.1",478.428571428571,536.428571428572,571.857142857144,446.285714285715
"Solyc05g008040.2.1",15.1428571428747,30.8571428571805,24.8571428571435,32.5714285714356
"Solyc08g076910.2.1",42.0000000000002,59.7142857142859,46.7142857142874,37.0000000000023
"Solyc03g031880.2.1",2.00000000000233,2.14285714286001,2.00000000000019,2
"Solyc04g045620.2.1",52.4285714285716,81.4285714285737,99.8571428571432,92.0000000000003
"Solyc01g095400.2.1",84.5714285714287,69.857142857143,70.7142857142858,89.857142857143
"Solyc09g005860.2.1",25.7142857142858,24.428571428576,29.4285714285715,101.571428571429
"Solyc05g013620.1.1",3.14285714285714,3.71428571428571,2.42857142857155,4.57142857142969
"Solyc01g090510.2.1",2.42857142857143,5.57142857361085,6.7142857156,2.42857142867608
"Solyc03g078020.2.1",7.0000000005409,7.71428571535885,11.5714285714958,13.7142857148358
"Solyc05g009570.2.1",148.142857164736,234.857142878304,203.428571431109,220.857142857656
"Solyc01g090920.2.1",2.42857142872182,5.4285714287195,12.7142857226583,8.00000000001423
"Solyc01g094630.2.1",7.8571428654307,13.1428571431592,7.00000000085295,8.28571428571433
"Solyc11g010280.1.1",15.8571428625360,6.85714285740784,5.57142857146392,25.0000000000749
"Solyc07g066140.1.1",12.8571428571437,13.8571428571429,10.8571428715496,13.4285714285902
"Solyc04g072790.1.1",4,4.14285714285714,0.714285714285714,1.14285714285715
